source_file,source_relative_path,sample_row_number,date,symbol,QTime_1pm,BB_1pm,BO_1pm,MID_1pm,QTime_c1,BB_c1,BO_c1,Mid_c1,QTime_4pm,BB_4pm,BO_4pm,Mid_4pm,LQTime,LBB,LBO,LMid,OTime,OPrice,DTime,DPrice,Vol_oc,Value_oc,LTTime,LPrice,TTime_1pm,Price_1pm,TTime_4pm,Price_4pm,CPrc,CTime,CPrc2,CTime2,Ret_pre_t,Ret_mkt_t,Ret_post_t,MFCount,NumTrades_t,NumTrades_m,SumVolume_t,SumVolume_m,SumValue_b,SumValue_m,NumISOTrades_m,SumISOVolume_m,SumISOValue_m,NumOddLotTrades_m,SumOddLotVolume_m,SumOddLotValue_m,NumMixedLotTrades_m,SumMixedLotVolume_m,SumMixedLotValue_m,BuyNumTrades_LR1,SellNumTrades_LR1,BuyVol_LR1,SellVol_LR1,BuyDollar_LR1,SellDollar_LR1,ESpreadDollar_Avg1,ESpreadPct_Avg1,RSpreadDollar_Avg1,RSpreadPct_Avg1,PriceImpactDollar_Avg1,PriceImpactPct_Avg1,ESpreadDollar_VW1,ESpreadDollar_SW1,ESpreadPct_VW1,ESpreadPct_SW1,RSpreadDollar_SW1,RSpreadDollar_VW1,RSpreadPct_SW1,RSpreadPct_VW1,PriceImpactDollar_VW1,PriceImpactDollar_SW1,PriceImpactPct_VW1,PriceImpactPct_SW1,IVol_t_m,IVol_q_m,NumExtremeOfr_m,NumExtremeBid_m,QSpreadDollar_EW_m,QSpreadPct_EW_m,QSpreadDollar_TW_m,QSpreadPct_TW_m,TOfrDollar_TW_m,TBidDollar_TW_m,TOfrShares_TW_m,TBidShares_TW_m,BOfrDollar_TW_m,BBidDollar_TW_m,BOfrShares_TW_m,BBidShares_TW_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1,NObsUsed2,NumTimeUnitsWithTrade1,NumTimeUnitsWithTrade2,HIndex1
taq.csv,data\raw\taq\taq.csv,1,06/04/1993,AAPL,12:03:44,49.25,49.5,49.375,15:56:23,48.75,49.0,48.875,15:56:23,48.75,49.0,48.875,15:56:23,48.75,49.0,48.875,9:30:06,50.0,15:59:59,49.0,1484800,73357750.0,16:26:12,48.875,12:59:57,49.5,15:59:59,49.0,49.0,15:59:59,49.0,15:59:59,,-0.020202707,,12,1032,1019,1503300,1484800,0.0,73357750.0,0,0,0,0,0,0,0,0,0,527,505,651000,852300,32242250.0,42018362.5,0.2040939922,0.0041327556,0.160125969,0.0032430455,0.0439680233,0.0008897101,0.2279948539,0.2277156921,0.0046122223,0.0046068786,0.1747738309,0.1752333084,0.0035334201,0.0035424823,0.0527615455,0.0529418612,2.17306e-05,0.0528434422,9.5388327e-06,4.1488877e-06,,,0.25,0.0050789394,0.25,0.0050789394,49347.826087,49097.826087,1000.0,1000.0,49347.826087,49097.826087,1000.0,1000.0,0.1643831037,0.2057281433,6.5763745e-07,5.9421655e-07,78,82,13,78,0.0957944106
taq.csv,data\raw\taq\taq.csv,2,07/04/1993,AAPL,12:26:42,48.75,49.0,48.875,15:55:10,50.25,50.5,50.375,15:55:10,50.25,50.5,50.375,15:55:10,50.25,50.5,50.375,9:30:10,49.0,15:59:58,50.5,1377300,67990562.5,16:26:31,50.75,12:59:36,48.875,15:59:58,50.5,50.5,15:59:58,50.5,15:59:58,,0.0301530382,,23,922,901,1454000,1377300,0.0,67990562.5,0,0,0,0,0,0,0,0,0,560,362,816300,637700,40470150.0,31402987.5,0.2521691974,0.0051124212,0.1849240781,0.0037582517,0.0672451193,0.0013541695,0.2425165452,0.2423314993,0.0049056883,0.0049027945,0.1695323246,0.1693561711,0.0034379655,0.0034338211,0.0731603741,0.0727991747,2.96336e-05,0.0727563338,1.66082e-05,5.6482766e-06,,,0.34375,0.0069361772,0.34375,0.0069361772,49750.0,49406.25,1000.0,1000.0,49750.0,49406.25,1000.0,1000.0,0.004878209,0.1133262606,8.182826e-07,7.5854666e-07,78,84,13,78,0.1173508842
taq.csv,data\raw\taq\taq.csv,3,08/04/1993,AAPL,12:48:23,49.25,49.5,49.375,14:53:33,49.5,49.75,49.625,14:53:33,49.5,49.75,49.625,14:53:33,49.5,49.75,49.625,9:30:06,50.0,15:59:35,49.75,1449700,72228875.0,17:00:19,50.25,12:59:56,49.5,15:59:35,49.75,49.75,15:59:35,49.75,15:59:35,,-0.005012542,0.0100000833,22,776,769,1459200,1449700,0.0,72228875.0,0,0,0,0,0,0,0,0,0,401,375,700800,758400,34983112.5,37716750.0,0.2319587629,0.0046625858,0.1791237113,0.0036011008,0.0528350515,0.001061485,0.2405682421,0.2404057018,0.0048263793,0.0048232744,0.1872601425,0.1876902621,0.0037553259,0.0037638538,0.05287798,0.0531455592,2.14354e-05,0.0529368578,1.32906e-05,6.1903828e-06,,,0.3190789474,0.0064156748,0.3190789474,0.0064156748,49881.578947,49569.078947,1000.0,1000.0,49881.578947,49569.078947,1000.0,1000.0,0.1590614635,0.0303142674,3.3933118e-07,3.3206207e-07,78,79,13,78,0.1128037054
taq.csv,data\raw\taq\taq.csv,4,12/04/1993,AAPL,11:46:35,50.0,50.25,50.125,15:50:31,50.0,50.5,50.25,15:50:31,50.0,50.5,50.25,15:50:31,50.0,50.5,50.25,9:30:07,49.5,15:59:44,50.0,702100,35270500.0,16:35:53,50.25,12:59:25,50.125,15:59:44,50.0,50.0,15:59:44,50.0,15:59:44,,0.0100503359,,15,661,641,830800,702100,0.0,35270500.0,0,0,0,0,0,0,0,0,0,362,299,368400,462400,18512162.5,23193887.5,0.2647503782,0.0052775591,0.1868381241,0.003728264,0.0779122542,0.0015492951,0.2785184194,0.2788577275,0.0055496255,0.0055565123,0.2080524795,0.2075638606,0.0041469827,0.0041371628,0.0709545588,0.070805248,2.80784e-05,0.0709054405,1.724e-05,6.2382575e-06,,,0.3,0.0059655181,0.3,0.0059655181,50450.0,50150.0,1000.0,1000.0,50450.0,50150.0,1000.0,1000.0,0.1029160851,0.4801461632,1.2427063e-06,1.232305e-06,76,81,13,76,0.1251451086
taq.csv,data\raw\taq\taq.csv,5,13/04/1993,AAPL,12:28:16,50.75,51.0,50.875,15:59:18,48.5,48.75,48.625,15:59:18,48.5,48.75,48.625,15:59:18,48.5,48.75,48.625,9:30:03,50.5,15:59:57,48.25,1402900,70449200.0,16:23:53,49.125,12:58:26,50.75,15:59:57,48.25,48.25,15:59:57,48.25,15:59:57,,-0.045577508,,50,1037,987,1468600,1402900,0.0,70449200.0,0,0,0,0,0,0,0,0,0,532,505,649200,819400,32724925.0,40913662.5,0.2404773385,0.0047963703,0.2021456123,0.004030322,0.0383317261,0.0007660483,0.2373502972,0.2375136184,0.004737534,0.0047418913,0.2186606292,0.2193484836,0.0043522188,0.0043650361,0.0180018136,0.0188529892,7.7713755e-06,0.0186778017,1.29672e-05,4.9747548e-06,,,0.3051470588,0.0060930079,0.2992424242,0.0059730889,50250.0,49950.757576,1000.0,1000.0,50250.0,49950.757576,1000.0,1000.0,0.2118603849,0.2297725199,8.3516737e-07,7.3228144e-07,78,83,13,78,0.1065996947
taq.csv,data\raw\taq\taq.csv,6,14/04/1993,AAPL,12:07:03,48.0,48.25,48.125,14:18:15,48.5,48.75,48.625,14:18:15,48.5,48.75,48.625,14:18:15,48.5,48.75,48.625,9:30:03,48.25,15:59:30,48.75,1424100,68671012.5,16:35:38,48.5,12:59:04,48.0,15:59:30,48.75,48.75,15:59:30,48.75,15:59:30,,0.0103093697,,47,1087,1065,1518400,1424100,0.0,68671012.5,0,0,0,0,0,0,0,0,0,675,412,782100,736300,37793125.0,35457650.0,0.2332106716,0.0048404441,0.2049218031,0.0042530382,0.0282888684,0.0005874058,0.2001381982,0.2001942835,0.0041507024,0.0041520168,0.1492031085,0.1491970989,0.0030935364,0.0030932831,0.0509410993,0.0509911749,2.1941e-05,0.0510121086,1.2976e-05,6.2313671e-06,,,0.3088235294,0.0064119395,0.3088235294,0.0064119395,48338.235294,48029.411765,1000.0,1000.0,48338.235294,48029.411765,1000.0,1000.0,0.2672723961,0.0864709576,9.9339103e-07,9.8334371e-07,78,84,13,78,0.1114496584
taq.csv,data\raw\taq\taq.csv,7,15/04/1993,AAPL,12:40:20,47.5,47.75,47.625,15:59:22,47.0,47.25,47.125,15:59:22,47.0,47.25,47.125,15:59:22,47.0,47.25,47.125,9:30:03,48.25,15:59:53,47.0,1835000,87419037.5,17:13:00,47.25,12:59:21,47.75,15:59:53,47.0,47.0,15:59:53,47.0,15:59:53,,-0.026248226,0.0053050522,60,1448,1372,1952700,1835000,0.0,87419037.5,0,0,0,0,0,0,0,0,0,837,611,949600,1003100,45290762.5,47667137.5,0.2481008287,0.0052194369,0.1723066298,0.0036230927,0.0757941989,0.0015963442,0.2281432643,0.2284529114,0.004798021,0.0048048075,0.1679341425,0.1677918176,0.0035303167,0.0035271194,0.0603514467,0.0605187689,2.67723e-05,0.0605010235,1.33943e-05,7.2321997e-06,,,0.3305084746,0.0069410609,0.3305084746,0.0069410609,47805.084746,47474.576271,1000.0,1000.0,47805.084746,47474.576271,1000.0,1000.0,0.0638650737,0.2126761864,7.7104601e-07,7.7092404e-07,78,86,13,78,0.1206878604
taq.csv,data\raw\taq\taq.csv,8,16/04/1993,AAPL,11:32:22,47.75,48.0,47.875,15:21:38,48.0,48.25,48.125,15:21:38,48.0,48.25,48.125,15:21:38,48.0,48.25,48.125,9:30:02,48.25,15:59:56,48.25,6093800,293522262.5,17:04:04,48.0,12:59:43,47.75,15:59:56,48.25,48.25,15:59:56,48.25,15:59:56,0.0209431738,0.0,-0.005194817,63,2182,2157,6132100,6093800,472500.0,293522262.5,0,0,0,0,0,0,0,0,0,1420,761,2906400,3215700,140243700.0,154643650.0,0.2173314993,0.0045131587,0.1858092618,0.0038608508,0.0315222375,0.0006523078,0.2368196689,0.2367174377,0.0049143547,0.0049123553,0.2057207156,0.2057579297,0.0042713403,0.0042720131,0.0310617392,0.0309967222,1.33084e-05,0.0309391407,1.10346e-05,6.5866909e-06,,,0.2980769231,0.0061846778,0.2980769231,0.0061846778,48326.923077,48028.846154,1000.0,1000.0,48326.923077,48028.846154,1000.0,1000.0,0.1143795752,0.0793908101,2.2750376e-08,2.2454597e-08,78,84,13,78,0.1623296621
taq.csv,data\raw\taq\taq.csv,9,19/04/1993,AAPL,12:01:20,48.25,48.5,48.375,15:40:50,48.25,48.5,48.375,15:40:50,48.25,48.5,48.375,15:40:50,48.25,48.5,48.375,9:30:10,48.5,15:59:56,48.375,1892400,92003237.5,16:24:48,48.5,12:58:59,48.5,15:59:56,48.375,48.375,15:59:56,48.375,15:59:56,,-0.002580647,,22,1012,993,2034500,1892400,0.0,92003237.5,0,0,0,0,0,0,0,0,0,612,400,846300,1188200,41225787.5,57636737.5,0.209486166,0.0043089074,0.1803359684,0.0037100702,0.0291501976,0.0005988371,0.209981076,0.2099655935,0.0043202008,0.0043199635,0.1752764807,0.1752149007,0.0036074192,0.0036060866,0.0347661753,0.0346891128,1.46635e-05,0.0347009727,1.162e-05,7.0313704e-06,,,0.265625,0.00545462,0.265625,0.00545462,48812.5,48546.875,1000.0,1000.0,48812.5,48546.875,1000.0,1000.0,0.1309877317,0.2361796797,2.5643247e-07,2.5916249e-07,78,83,13,78,0.1014087014
taq.csv,data\raw\taq\taq.csv,10,20/04/1993,AAPL,12:05:15,48.5,48.75,48.625,15:53:36,50.0,50.25,50.125,15:53:36,50.0,50.25,50.125,15:53:36,50.0,50.25,50.125,9:30:26,48.75,15:59:49,50.0,2086500,102096112.5,16:38:09,48.75,12:59:50,48.625,15:59:49,50.0,50.0,15:59:49,50.0,15:59:49,,0.025317808,,21,1055,1037,2143300,2086500,0.0,102096112.5,0,0,0,0,0,0,0,0,0,622,433,1054500,1088800,51700087.5,53191162.5,0.2170616114,0.004426786,0.1678909953,0.0034310604,0.0491706161,0.0009957256,0.2284893431,0.2285494331,0.004656988,0.0046586064,0.2047893435,0.2044099246,0.0041769992,0.0041690303,0.0240794186,0.0237600896,9.8409423e-06,0.0238802261,1.14377e-05,4.8928561e-06,,,0.3060344828,0.0062325444,0.3060344828,0.0062325444,49232.758621,48926.724138,1000.0,1000.0,49232.758621,48926.724138,1000.0,1000.0,0.2981454218,0.2576078076,5.4503634e-07,5.3496869e-07,78,82,13,78,0.0969570451
taq.csv,data\raw\taq\taq.csv,11,21/04/1993,AAPL,12:09:32,50.0,50.25,50.125,15:49:48,49.5,49.75,49.625,15:49:48,49.5,49.75,49.625,15:49:48,49.5,49.75,49.625,9:30:05,50.25,15:59:14,49.75,1792500,89718087.5,16:26:59,49.5,12:57:59,50.25,15:59:14,49.75,49.75,15:59:14,49.75,15:59:14,,-0.010000083,,26,1001,974,1832800,1792500,0.0,89718087.5,0,0,0,0,0,0,0,0,0,508,493,814000,1018800,40777062.5,50939700.0,0.2214035964,0.0044223218,0.1366133866,0.0027244321,0.0847902098,0.0016978897,0.2077274145,0.2075990288,0.0041494859,0.0041471003,0.1354757748,0.1358145274,0.002702271,0.0027088899,0.0719128871,0.072123254,2.88724e-05,0.0720901371,1.15512e-05,5.8102077e-06,,,0.306547619,0.0061312589,0.306547619,0.0061312589,50139.880952,49833.333333,1000.0,1000.0,50139.880952,49833.333333,1000.0,1000.0,0.2064981637,0.2078102596,6.4658679e-07,6.1675853e-07,77,83,13,77,0.1244686505
taq.csv,data\raw\taq\taq.csv,12,22/04/1993,AAPL,12:51:27,50.0,50.5,50.25,15:52:02,49.5,50.0,49.75,15:52:02,49.5,50.0,49.75,15:52:02,49.5,50.0,49.75,9:30:02,49.25,15:58:57,50.0,1389900,69223362.5,16:29:17,49.75,12:58:33,50.5,15:58:57,50.0,50.0,15:58:57,50.0,15:58:57,,0.0151136378,,8,734,711,1407800,1389900,0.0,69223362.5,0,0,0,0,0,0,0,0,0,434,300,800700,607100,39947662.5,30167137.5,0.238760218,0.0047921467,0.1798365123,0.0036107605,0.0589237057,0.0011813862,0.2292554496,0.2294715158,0.0046068055,0.004611302,0.1856265094,0.1851740824,0.0037329674,0.0037237477,0.0440813673,0.0438450064,1.76356e-05,0.0439802667,1.19592e-05,6.4208279e-06,,,0.2983870968,0.0059788824,0.2983870968,0.0059788824,50064.516129,49766.129032,1000.0,1000.0,50064.516129,49766.129032,1000.0,1000.0,0.142275445,0.1868516907,3.4295745e-07,3.2760386e-07,78,83,13,78,0.1135234926
taq.csv,data\raw\taq\taq.csv,13,23/04/1993,AAPL,12:55:56,49.5,49.75,49.625,15:59:58,49.0,49.5,49.25,15:59:58,49.0,49.5,49.25,15:59:58,49.0,49.5,49.25,9:30:05,49.75,15:59:42,49.0,1168000,57934837.5,16:18:13,49.5,12:59:59,49.5,15:59:42,49.0,49.0,15:59:42,49.0,15:59:42,,-0.015190165,,13,751,732,1197700,1168000,0.0,57934837.5,0,0,0,0,0,0,0,0,0,404,347,633700,564000,31461300.0,27935612.5,0.2133821571,0.0043047534,0.1571238349,0.0031660204,0.0562583222,0.001138733,0.1980402811,0.1980775653,0.0039955788,0.0039965311,0.1452784504,0.1455532306,0.0029248243,0.0029302508,0.0524870506,0.052799115,2.16103e-05,0.0528322569,9.8125304e-06,5.8684658e-06,,,0.2931034483,0.0059385809,0.2931034483,0.0059385809,49543.103448,49250.0,1000.0,1000.0,49543.103448,49250.0,1000.0,1000.0,0.3472332554,0.1079820345,8.5240743e-07,8.5822886e-07,78,82,13,78,0.0962759878
taq.csv,data\raw\taq\taq.csv,14,26/04/1993,AAPL,12:18:13,49.25,49.5,49.375,15:54:55,48.75,49.25,49.0,15:54:55,48.75,49.25,49.0,15:54:55,48.75,49.25,49.0,9:30:14,49.25,15:58:53,49.25,905000,44414900.0,16:36:09,49.0,12:57:39,49.25,15:58:53,49.25,49.25,15:58:53,49.25,15:58:53,0.0,0.0,,6,604,594,917900,905000,73875.0,44414900.0,0,0,0,0,0,0,0,0,0,326,278,494900,423000,24321087.5,20724850.0,0.2193708609,0.0044642104,0.1659768212,0.0033768055,0.0533940397,0.0010874049,0.2086768368,0.2085739187,0.0042485737,0.0042466203,0.1429894324,0.1430316274,0.0029116098,0.0029123726,0.0656452094,0.0655844863,2.72035e-05,0.065574062,1.35447e-05,6.768047e-06,,,0.3095238095,0.0062899347,0.3095238095,0.0062899347,49333.333333,49023.809524,1000.0,1000.0,49333.333333,49023.809524,1000.0,1000.0,0.2986459971,0.0664221739,9.297304e-07,9.444294e-07,76,82,13,76,0.1133539601
taq.csv,data\raw\taq\taq.csv,15,27/04/1993,AAPL,12:47:43,49.75,50.0,49.875,15:55:36,50.0,50.25,50.125,15:55:36,50.0,50.25,50.125,15:55:36,50.0,50.25,50.125,9:30:18,48.75,15:58:20,50.25,1130300,56041525.0,16:11:31,50.125,12:59:57,49.75,15:58:20,50.25,50.25,15:58:20,50.25,15:58:20,,0.0303053495,,12,693,681,1157800,1130300,0.0,56041525.0,0,0,0,0,0,0,0,0,0,388,305,674000,483800,33480537.5,23942225.0,0.2180735931,0.004394372,0.1738816739,0.003503757,0.0441919192,0.000890615,0.2013015962,0.2014596649,0.0040609025,0.004064319,0.1579936086,0.1578496419,0.0031881764,0.0031850824,0.0434519543,0.0434660563,1.76654e-05,0.0434375664,1.33574e-05,5.9033077e-06,,,0.3262195122,0.0065821864,0.3262195122,0.0065821864,49704.268293,49378.04878,1000.0,1000.0,49704.268293,49378.04878,1000.0,1000.0,0.0007198019,0.273208164,9.4268823e-07,8.7607438e-07,76,79,13,76,0.0906303841
taq.csv,data\raw\taq\taq.csv,16,28/04/1993,AAPL,11:59:59,50.5,50.75,50.625,15:40:26,51.25,51.5,51.375,15:40:26,51.25,51.5,51.375,15:40:26,51.25,51.5,51.375,9:30:04,49.75,15:59:39,51.25,1447900,73918012.5,16:17:09,52.0,12:59:05,50.5,15:59:39,51.25,51.25,15:59:39,51.25,15:59:39,,0.0297051544,,25,919,912,1457500,1447900,0.0,73918012.5,0,0,0,0,0,0,0,0,0,475,444,822900,634600,42099537.5,32312675.0,0.2142274211,0.0042008148,0.1618607182,0.0031740494,0.0523667029,0.0010267654,0.2482792643,0.2480102916,0.0048602504,0.0048556321,0.184271012,0.1843743475,0.0036100991,0.0036116146,0.0639049168,0.0637392796,2.43961e-05,0.0637487148,1.23389e-05,5.3395251e-06,,,0.3141025641,0.0061607138,0.3141025641,0.0061607138,51179.487179,50865.384615,1000.0,1000.0,51179.487179,50865.384615,1000.0,1000.0,0.1888637983,0.1667766574,3.5103046e-07,3.0967157e-07,78,81,13,78,0.0935654418
taq.csv,data\raw\taq\taq.csv,17,29/04/1993,AAPL,12:55:52,50.25,50.75,50.5,14:58:56,50.75,51.0,50.875,14:58:56,50.75,51.0,50.875,14:58:56,50.75,51.0,50.875,9:30:02,51.5,15:59:40,50.75,732300,37186725.0,16:23:01,50.75,12:58:12,50.25,15:59:40,50.75,50.75,15:59:40,50.75,15:59:40,,-0.01467019,,6,533,527,736100,732300,0.0,37186725.0,0,0,0,0,0,0,0,0,0,268,265,414900,321200,21079812.5,16300150.0,0.2096622889,0.0041272446,0.1566604128,0.0030827414,0.0530018762,0.0010445032,0.1969369786,0.1969841054,0.0038796723,0.0038807458,0.1506588779,0.1506559163,0.0029667485,0.002966556,0.0462810623,0.0463252276,1.79988e-05,0.0463690421,1.24334e-05,5.8586221e-06,,,0.3522727273,0.0069317162,0.3522727273,0.0069317162,51003.787879,50651.515152,1000.0,1000.0,51003.787879,50651.515152,1000.0,1000.0,0.1469698451,0.0001744749,4.9991566e-07,5.2990741e-07,76,78,13,76,0.0949359697
taq.csv,data\raw\taq\taq.csv,18,30/04/1993,AAPL,12:57:37,52.0,52.5,52.25,15:47:22,51.25,51.5,51.375,15:47:22,51.25,51.5,51.375,15:47:22,51.25,51.5,51.375,9:30:02,50.75,15:59:51,51.375,1161700,60282937.5,16:38:33,52.25,12:59:06,52.0,15:59:51,51.375,51.375,15:59:51,51.375,15:59:51,,0.0122400549,,20,815,793,1181600,1161700,0.0,60282937.5,0,0,0,0,0,0,0,0,0,431,384,687500,494100,35722637.5,25583762.5,0.2506134969,0.0048333078,0.1957055215,0.0037747696,0.0549079755,0.0010585382,0.2286293213,0.228397935,0.0044057619,0.0044014764,0.142074306,0.1420818218,0.0027404117,0.0027404323,0.0865474995,0.086323629,3.20148e-05,0.0864043335,1.45211e-05,5.900655e-06,,,0.3532608696,0.0068127649,0.3532608696,0.0068127649,52010.869565,51657.608696,1000.0,1000.0,52010.869565,51657.608696,1000.0,1000.0,0.0471262071,0.0424391068,1.33685e-06,1.3388245e-06,77,81,13,77,0.1427296131
taq.csv,data\raw\taq\taq.csv,19,03/05/1993,AAPL,12:56:30,51.5,51.75,51.625,15:40:22,51.75,52.0,51.875,15:40:22,51.75,52.0,51.875,15:40:22,51.75,52.0,51.875,9:30:04,51.25,15:59:58,51.875,577200,29683850.0,16:26:23,51.875,12:59:20,51.75,15:59:58,51.875,51.875,15:59:58,51.875,15:59:58,,0.0121213605,,4,500,492,582000,577200,0.0,29683850.0,0,0,0,0,0,0,0,0,0,244,256,300600,281400,15487212.5,14445600.0,0.243,0.0047236242,0.2035,0.0039560467,0.0395,0.0007675775,0.2259831915,0.2259450172,0.0043951652,0.0043944869,0.1723367698,0.1722635068,0.0033526262,0.0033511497,0.0537196847,0.0536082474,2.02575e-05,0.0536947084,1.25033e-05,5.9756792e-06,,,0.3522727273,0.0068430308,0.3522727273,0.0068430308,51636.363636,51284.090909,1000.0,1000.0,51636.363636,51284.090909,1000.0,1000.0,0.0105531436,0.1946034115,1.4682852e-07,1.4992903e-07,77,82,13,77,0.1017892189
taq.csv,data\raw\taq\taq.csv,20,04/05/1993,AAPL,12:34:17,53.75,54.0,53.875,15:48:18,53.25,53.5,53.375,15:48:18,53.25,53.5,53.375,15:48:18,53.25,53.5,53.375,9:30:03,52.25,15:59:09,53.5,1493700,79597600.0,16:47:14,53.875,12:59:55,54.0,15:59:09,53.5,53.5,15:59:09,53.5,15:59:09,,0.0236417631,,27,1047,1023,1535200,1493700,0.0,79597600.0,0,0,0,0,0,0,0,0,0,504,543,875900,659300,46720625.0,35097950.0,0.2311365807,0.0043370709,0.1633237822,0.0030690619,0.0678127985,0.001268009,0.2238099661,0.2240587546,0.0042028416,0.0042080957,0.1345264461,0.1343060699,0.002527917,0.0025233906,0.0895038963,0.0895323085,3.1526e-05,0.0895064411,1.36305e-05,5.4248061e-06,,,0.3095238095,0.0058061647,0.3095238095,0.0058061647,53476.190476,53166.666667,1000.0,1000.0,53476.190476,53166.666667,1000.0,1000.0,0.1858918899,0.2763333317,6.9440145e-07,6.5104805e-07,78,82,13,78,0.099008394
taq.csv,data\raw\taq\taq.csv,21,05/05/1993,AAPL,12:48:02,55.0,55.25,55.125,15:34:44,54.5,54.75,54.625,15:34:44,54.5,54.75,54.625,15:34:44,54.5,54.75,54.625,9:30:04,53.0,15:59:53,54.75,2206100,120614050.0,16:14:15,54.5,12:59:39,54.5,15:59:53,54.75,54.75,15:59:53,54.75,15:59:53,-0.004705891,0.0324854551,,27,1130,1112,2259500,2206100,371500.0,120614050.0,0,0,0,0,0,0,0,0,0,532,598,1176800,1082700,64458450.0,59065875.0,0.235840708,0.0043265492,0.1667035398,0.003054816,0.0691371681,0.0012717332,0.2196365346,0.2199933614,0.0040230763,0.0040302756,0.1991148484,0.1992820291,0.0036380451,0.0036404332,0.0203545056,0.0208785129,7.1746568e-06,0.0209186649,1.22519e-05,5.0444372e-06,,,0.3020833333,0.0055476417,0.3020833333,0.0055476417,54618.055556,54315.972222,1000.0,1000.0,54618.055556,54315.972222,1000.0,1000.0,0.1612693397,0.1969937026,1.2405756e-07,1.2067009e-07,77,83,13,77,0.0944858109
taq.csv,data\raw\taq\taq.csv,22,06/05/1993,AAPL,12:18:39,53.5,53.75,53.625,15:41:13,53.5,54.0,53.75,15:41:13,53.5,54.0,53.75,15:41:13,53.5,54.0,53.75,9:30:03,54.5,15:59:16,54.0,612300,33058525.0,17:07:22,54.375,12:59:32,53.5,15:59:16,54.0,54.0,15:59:16,54.0,15:59:16,,-0.009216655,0.0069204428,12,554,542,629100,612300,0.0,33058525.0,0,0,0,0,0,0,0,0,0,291,263,374400,254700,20245200.0,13718937.5,0.2396209386,0.0044393755,0.1741877256,0.0032280259,0.065433213,0.0012113496,0.2308185546,0.2307661739,0.0042764045,0.0042755627,0.1666666667,0.1668414221,0.0030879235,0.0030910424,0.0639771325,0.0640995072,2.1998e-05,0.0639958676,1.262e-05,5.8136213e-06,,,0.3125,0.0057914019,0.3125,0.0057914019,54133.928571,53821.428571,1000.0,1000.0,54133.928571,53821.428571,1000.0,1000.0,0.2033554003,0.115152286,1.4614238e-06,1.6078784e-06,75,80,13,75,0.1120235308
taq.csv,data\raw\taq\taq.csv,23,07/05/1993,AAPL,12:43:00,54.25,54.5,54.375,15:52:40,54.5,54.75,54.625,15:52:40,54.5,54.75,54.625,15:52:40,54.5,54.75,54.625,9:30:01,53.5,15:59:39,54.5,709200,38556225.0,16:14:49,54.5,12:59:33,54.25,15:59:39,54.5,54.5,15:59:39,54.5,15:59:39,,0.0185190478,,7,558,537,731200,709200,0.0,38556225.0,0,0,0,0,0,0,0,0,0,285,273,407500,323700,22198925.0,17557650.0,0.2468637993,0.0045510699,0.2096774194,0.0038647037,0.0371863799,0.0006863662,0.2266313025,0.2267163567,0.004170151,0.0041718835,0.1924234136,0.1923417699,0.0035402893,0.0035386392,0.0342895326,0.0342929431,1.16162e-05,0.0343363599,1.38664e-05,5.0217359e-06,,,0.3369565217,0.0062053759,0.3369565217,0.0062053759,54489.130435,54152.173913,1000.0,1000.0,54489.130435,54152.173913,1000.0,1000.0,0.0826731894,0.006998934,-6.521725e-08,-1.137858e-07,76,79,13,76,0.0970377978
taq.csv,data\raw\taq\taq.csv,24,10/05/1993,AAPL,12:47:23,55.25,55.5,55.375,15:49:59,55.0,55.25,55.125,15:49:59,55.0,55.25,55.125,15:49:59,55.0,55.25,55.125,9:30:05,55.0,15:59:07,55.0,1202500,66508400.0,16:20:22,55.25,12:59:46,55.25,15:59:07,55.0,55.0,15:59:07,55.0,15:59:07,,0.0,,29,856,837,1231500,1202500,0.0,66508400.0,0,0,0,0,0,0,0,0,0,399,457,748600,482900,41462062.5,26646712.5,0.2280957944,0.0041254942,0.210864486,0.0038143234,0.0172313084,0.0003111708,0.213770821,0.2137028015,0.0038659836,0.0038647858,0.1923467316,0.1923670078,0.0034788939,0.0034792301,0.0214038132,0.0213560698,6.9774534e-06,0.0213896084,1.13838e-05,5.3004098e-06,,,0.3269230769,0.0059038694,0.3269230769,0.0059038694,55528.846154,55201.923077,1000.0,1000.0,55528.846154,55201.923077,1000.0,1000.0,0.2573318996,0.2098180697,3.0486602e-07,3.2958604e-07,78,83,13,78,0.0922600574
