date,symbol,BB_1pm,BO_1pm,MID_1pm,quote_set,violation_type,BB_c1,BO_c1,Mid_c1,BB_4pm,BO_4pm,Mid_4pm,LBB,LBO,LMid
21/10/1993,AAPL,29.75,28.0,28.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
28/10/1993,AAPL,31.875,31.75,31.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
04/11/1993,AAPL,31.5,31.25,31.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
18/11/1993,AAPL,33.375,33.25,33.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
02/12/1993,AAPL,31.5,31.125,31.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
10/12/1993,AAPL,30.0,29.5,29.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/02/1993,GE,83.375,83.125,83.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/07/1993,INTC,51.25,50.5,50.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/07/1993,INTC,52.375,52.0,52.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
24/08/1993,INTC,64.125,63.75,63.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/09/1993,INTC,62.0,60.75,61.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
15/09/1993,INTC,64.0,63.5,63.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
28/09/1993,INTC,70.75,70.5,70.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/10/1993,INTC,64.75,63.25,64.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
15/11/1993,INTC,60.75,60.25,60.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
17/11/1993,INTC,59.75,59.5,59.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
19/11/1993,INTC,58.5,58.25,58.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/11/1993,INTC,58.5,58.0,58.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/11/1993,INTC,61.25,60.75,61.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
02/12/1993,INTC,62.25,61.75,62.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
15/12/1993,INTC,58.25,57.5,57.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/02/1993,JNJ,42.875,42.625,42.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/03/1993,JPM,69.125,69.0,69.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/02/1993,KO,40.5,40.125,40.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/07/1993,ORCL,51.375,50.625,51.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/09/1993,ORCL,50.375,48.75,49.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/09/1993,ORCL,49.0,48.5,48.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/10/1993,ORCL,59.125,59.0,59.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/10/1993,ORCL,63.625,63.0,63.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
26/10/1993,ORCL,59.625,59.0,59.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
04/11/1993,ORCL,57.875,57.0,57.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/11/1993,ORCL,60.625,59.0,59.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
09/11/1993,ORCL,31.25,30.75,31.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/12/1993,ORCL,34.5,34.125,34.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
31/03/1994,AAPL,32.25,32.0,32.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
19/05/1994,AAPL,32.0,31.25,31.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/06/1994,AAPL,25.5,25.375,25.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/07/1994,AAPL,29.25,28.625,28.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/07/1994,AAPL,33.625,32.125,32.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/08/1994,AAPL,33.875,33.125,33.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
24/08/1994,AAPL,34.625,34.5,34.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
11/10/1994,AAPL,41.375,40.125,40.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/10/1994,AAPL,41.625,41.375,41.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
22/11/1994,AAPL,38.625,37.875,38.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/12/1994,AAPL,37.875,37.5,37.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/01/1994,INTC,61.75,61.5,61.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
19/01/1994,INTC,63.5,63.25,63.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/01/1994,INTC,65.25,65.0,65.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
31/03/1994,INTC,66.75,65.75,66.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/04/1994,INTC,63.75,61.75,62.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
09/06/1994,INTC,60.0,59.125,59.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
10/06/1994,INTC,59.875,59.75,59.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/06/1994,INTC,59.875,59.25,59.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
04/08/1994,INTC,58.25,57.5,57.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
17/08/1994,INTC,63.5,63.25,63.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/08/1994,INTC,65.0,64.5,64.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
26/08/1994,INTC,65.75,65.25,65.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/08/1994,INTC,66.5,66.25,66.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/08/1994,INTC,65.875,65.75,65.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
05/10/1994,INTC,58.0,57.625,57.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/10/1994,INTC,59.25,59.0,59.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/10/1994,INTC,59.5,59.0,59.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/11/1994,INTC,62.75,62.625,62.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
21/11/1994,INTC,66.75,66.375,66.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
01/12/1994,INTC,62.625,62.25,62.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/12/1994,INTC,64.625,64.375,64.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/12/1994,INTC,63.875,63.75,63.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
15/07/1994,MA,38.125,38.0,38.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
15/07/1994,MS,60.75,59.5,60.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
22/11/1994,MS,58.125,57.875,58.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/01/1994,ORCL,28.375,27.75,28.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
05/01/1994,ORCL,30.5,30.375,30.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/01/1994,ORCL,32.375,31.5,31.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
10/01/1994,ORCL,33.25,32.125,32.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/01/1994,ORCL,34.625,32.625,33.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/02/1994,ORCL,32.375,32.125,32.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/02/1994,ORCL,32.75,32.625,32.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/03/1994,ORCL,34.75,34.5,34.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/03/1994,ORCL,34.875,34.0,34.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/04/1994,ORCL,30.5,30.375,30.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/05/1994,ORCL,30.875,30.75,30.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/05/1994,ORCL,31.625,31.5,31.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/06/1994,ORCL,37.875,37.0,37.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/06/1994,ORCL,37.25,37.125,37.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/07/1994,ORCL,38.875,38.625,38.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/07/1994,ORCL,40.0,39.75,39.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
21/07/1994,ORCL,37.0,36.875,36.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/07/1994,ORCL,36.75,36.5,36.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
05/08/1994,ORCL,36.875,36.75,36.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/09/1994,ORCL,42.5,42.0,42.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/10/1994,ORCL,42.75,42.625,42.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
11/10/1994,ORCL,43.875,42.875,43.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
17/10/1994,ORCL,45.75,45.25,45.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
01/11/1994,ORCL,45.375,45.25,45.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/11/1994,ORCL,44.375,43.625,44.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/11/1994,ORCL,43.875,43.625,43.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
02/03/1994,WFC,135.875,135.75,135.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
09/01/1995,AAPL,41.625,41.375,41.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/02/1995,AAPL,41.875,41.625,41.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
24/04/1995,AAPL,39.125,38.75,38.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
11/05/1995,AAPL,41.25,40.625,40.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
01/06/1995,AAPL,42.25,41.875,42.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/06/1995,AAPL,44.0,43.75,43.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
19/06/1995,AAPL,44.875,43.875,44.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
22/06/1995,AAPL,49.25,49.125,49.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/06/1995,AAPL,48.75,48.375,48.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/07/1995,AAPL,48.5,47.5,48.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/07/1995,AAPL,46.625,45.5,46.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
15/09/1995,AAPL,36.75,36.5,36.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/09/1995,AAPL,37.5,37.25,37.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/11/1995,AAPL,42.125,41.375,41.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
15/11/1995,AAPL,40.75,40.5,40.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
21/11/1995,AAPL,38.25,38.0,38.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
24/11/1995,AAPL,40.125,39.875,40.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
05/12/1995,AAPL,39.375,38.875,39.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/12/1995,AAPL,39.125,38.875,39.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/12/1995,AAPL,38.375,38.25,38.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/01/1995,INTC,64.75,64.375,64.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/01/1995,INTC,68.0,67.875,67.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
18/01/1995,INTC,69.5,68.875,69.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/01/1995,INTC,70.125,69.625,69.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
01/02/1995,INTC,70.0,69.625,69.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
02/02/1995,INTC,71.75,71.375,71.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/02/1995,INTC,77.625,77.0,77.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/02/1995,INTC,78.875,78.75,78.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/03/1995,INTC,82.0,80.75,81.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/03/1995,INTC,82.0,81.625,81.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
21/03/1995,INTC,83.875,83.625,83.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/03/1995,INTC,85.25,84.875,85.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/03/1995,INTC,89.625,88.625,89.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
04/04/1995,INTC,88.125,87.875,88.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/04/1995,INTC,87.25,86.125,86.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/04/1995,INTC,90.875,90.375,90.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
17/04/1995,INTC,96.375,95.75,96.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
18/04/1995,INTC,95.25,94.875,95.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/04/1995,INTC,98.125,97.375,97.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
09/05/1995,INTC,109.75,109.625,109.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
11/05/1995,INTC,108.5,107.5,108.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/05/1995,INTC,110.25,109.875,110.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
22/05/1995,INTC,113.375,111.5,112.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
24/05/1995,INTC,117.75,117.625,117.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/05/1995,INTC,111.0,110.0,110.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/06/1995,INTC,115.5,114.5,115.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/06/1995,INTC,114.125,114.0,114.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/06/1995,INTC,113.25,113.125,113.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/06/1995,INTC,116.75,115.5,116.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/06/1995,INTC,64.375,62.0,63.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/06/1995,INTC,65.75,65.25,65.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
28/06/1995,INTC,63.375,63.0,63.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/06/1995,INTC,63.75,63.25,63.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/06/1995,INTC,64.375,64.0,64.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/07/1995,INTC,74.5,73.0,73.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
17/07/1995,INTC,76.875,75.875,76.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/07/1995,INTC,66.0,65.625,65.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
21/07/1995,INTC,64.0,63.875,63.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/08/1995,INTC,62.5,62.125,62.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
15/08/1995,INTC,65.625,65.375,65.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/08/1995,INTC,66.5,66.125,66.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/08/1995,INTC,62.5,62.375,62.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/09/1995,INTC,63.375,63.0,63.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/09/1995,INTC,65.375,64.75,65.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/09/1995,INTC,65.875,65.5,65.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
19/09/1995,INTC,63.5,62.875,63.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
26/09/1995,INTC,60.875,60.125,60.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/09/1995,INTC,58.375,58.125,58.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/09/1995,INTC,61.875,60.625,61.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
04/10/1995,INTC,59.0,58.625,58.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
05/10/1995,INTC,59.75,59.25,59.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/10/1995,INTC,62.875,62.5,62.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
10/10/1995,INTC,60.125,59.5,59.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/10/1995,INTC,64.0,63.25,63.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/10/1995,INTC,67.25,66.75,67.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/10/1995,INTC,70.25,70.0,70.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
01/11/1995,INTC,70.375,70.0,70.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/11/1995,INTC,72.375,72.125,72.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/11/1995,INTC,66.25,65.875,66.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
09/11/1995,INTC,68.5,68.25,68.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/11/1995,INTC,63.875,63.75,63.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
28/11/1995,INTC,62.75,62.5,62.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/11/1995,INTC,63.0,62.375,62.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/12/1995,INTC,63.0,62.375,62.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/04/1995,ORCL,30.5,30.375,30.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/07/1995,ORCL,38.0,37.875,37.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/08/1995,ORCL,43.125,42.875,43.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/09/1995,ORCL,44.0,43.875,43.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/09/1995,ORCL,44.625,44.125,44.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/09/1995,ORCL,45.25,45.125,45.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/09/1995,ORCL,38.125,36.75,37.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/10/1995,ORCL,39.0,38.375,38.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/10/1995,ORCL,39.25,38.875,39.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/10/1995,ORCL,44.125,42.375,43.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/10/1995,ORCL,43.25,42.25,42.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/12/1995,ORCL,45.875,45.0,45.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
19/01/1996,AAPL,31.125,29.625,30.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/01/1996,AAPL,31.125,30.875,31.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/01/1996,AAPL,30.25,29.125,29.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/02/1996,AAPL,28.0,27.875,27.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/02/1996,AAPL,29.0,28.125,28.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
01/08/1996,AAPL,21.875,21.75,21.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,BAC,77.25,76.75,77.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,C,28.75,28.5,28.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
22/04/1996,DIS,62.625,62.5,62.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,DIS,56.75,56.625,56.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,GE,82.75,82.25,82.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,HD,52.75,52.375,52.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/02/1996,INTC,59.625,59.125,59.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
13/02/1996,INTC,57.75,57.375,57.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/02/1996,INTC,57.875,57.625,57.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
22/02/1996,INTC,60.5,59.5,60.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/02/1996,INTC,60.375,59.25,59.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/03/1996,INTC,56.875,56.5,56.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
08/04/1996,INTC,59.125,59.0,59.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
09/04/1996,INTC,61.875,61.375,61.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/04/1996,INTC,60.0,59.625,59.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/04/1996,INTC,64.375,64.125,64.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/04/1996,INTC,69.25,69.125,69.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/05/1996,INTC,69.0,68.0,68.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
22/05/1996,INTC,69.75,69.5,69.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/05/1996,INTC,71.375,71.25,71.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/06/1996,INTC,76.75,76.5,76.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
24/06/1996,INTC,74.0,73.625,73.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/06/1996,INTC,73.625,73.0,73.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/07/1996,INTC,67.375,65.125,66.25,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/07/1996,INTC,71.375,70.625,71.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
24/07/1996,INTC,70.125,69.5,69.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/07/1996,INTC,71.125,71.0,71.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
26/07/1996,INTC,73.375,73.0,73.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
01/08/1996,INTC,75.625,75.25,75.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
07/08/1996,INTC,80.625,80.125,80.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/08/1996,INTC,83.0,81.375,82.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
28/08/1996,INTC,81.875,81.375,81.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
17/09/1996,INTC,93.875,92.875,93.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
24/09/1996,INTC,96.875,96.125,96.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
04/10/1996,INTC,101.125,100.5,100.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
10/10/1996,INTC,101.75,101.5,101.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/10/1996,INTC,105.25,104.25,104.75,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/10/1996,INTC,105.75,105.625,105.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
01/11/1996,INTC,108.75,108.375,108.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
05/11/1996,INTC,113.0,112.625,112.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
12/11/1996,INTC,124.75,124.5,124.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
14/11/1996,INTC,120.875,119.25,120.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
18/11/1996,INTC,114.5,114.125,114.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
20/11/1996,INTC,122.625,122.0,122.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
25/11/1996,INTC,122.0,120.875,121.4375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/11/1996,INTC,126.125,125.125,125.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
06/12/1996,INTC,126.375,125.875,126.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
16/12/1996,INTC,132.125,132.0,132.0625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
19/12/1996,INTC,138.625,136.125,137.375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
27/12/1996,INTC,137.125,136.125,136.625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
30/12/1996,INTC,135.75,134.125,134.9375,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,JNJ,48.75,48.625,48.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,JPM,88.25,86.75,87.5,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,KO,50.625,49.75,50.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
11/01/1996,MA,44.0,43.625,43.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,MS,47.375,47.25,47.3125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/01/1996,ORCL,46.25,46.125,46.1875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
29/02/1996,ORCL,52.25,51.5,51.875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
10/07/1996,ORCL,37.75,37.375,37.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
23/09/1996,ORCL,44.0,43.375,43.6875,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
18/10/1996,ORCL,43.875,43.75,43.8125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
21/10/1996,ORCL,44.625,44.5,44.5625,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
17/12/1996,ORCL,42.125,41.875,42.0,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
03/09/1996,PFE,71.375,70.875,71.125,1pm,BID_GREATER_THAN_ASK,,,,,,,,,
